IDENT_NUMVEH,IDENT_MEN,NUM_VEH,pond_veh,cylindree_fin,critair,ANNEE_1mec,age,KVKM1ANV,KVCONS,energie_groupe,Pro_Perso,NEWTYPMEN,AGEPR,decile_rev,CSMEN,REG_res,STATUTCOM_UU_RES,pop_10min_voiture_train_res,DIPDETPR,NENFHORS
110000132400001,1100001324000,1,2566.2364983,2.0,2,2012,75.0,14607.824322,7.0,VT,Perso,Couple sans enfant,73,5,22.0,Ile-de-France,B,100,45.0,1
110000133400001,1100001334000,1,2197.0557597,1.5,3,2006,146.0,6205.5034483,6.0,VT,Perso,Couple sans enfant,46,6,54.0,Ile-de-France,B,100,22.0,0
110000133500001,1100001335000,1,514.68122182,1.5,2,2014,52.0,16163.85595,7.0,VT,Perso,Couple sans enfant,68,9,46.0,Ile-de-France,B,100,32.0,3
110000133500002,1100001335000,2,514.68122182,1.4,2,2010,100.0,9032.1182944,5.0,VT,Perso,Couple sans enfant,68,9,46.0,Ile-de-France,B,100,32.0,3
110000133800002,1100001338000,2,2415.6836717,2.0,3,2008,124.0,9413.7620068,7.0,VT,Perso,Couple avec au moins un enfant,41,10,37.0,Ile-de-France,B,100,32.0,0
110000133800001,1100001338000,1,2415.6836717,1.4,3,2004,166.0,2615.5783972,8.0,VT,Perso,Couple avec au moins un enfant,41,10,37.0,Ile-de-France,B,100,32.0,0
110000134600002,1100001346000,2,3384.1988754,1.5,2,2018,7.0,13814.954793,6.0,VT,Pro,Couple avec au moins un enfant,38,10,38.0,Ile-de-France,C,100,24.0,0
110000134600001,1100001346000,1,3384.1988754,2.0,2,2018,9.0,12199.603206,5.5,VT,Perso,Couple avec au moins un enfant,38,10,38.0,Ile-de-France,C,100,24.0,0
110000135400001,1100001354000,1,1669.3268138,2.0,3,2005,168.0,11123.977426,10.0,VT,Perso,Couple avec au moins un enfant,36,9,54.0,Ile-de-France,B,100,32.0,0
110000135500001,1100001355000,1,1389.0747527,1.5,2,2017,18.0,24884.711225,5.2,VT,Perso,Couple sans enfant,49,10,38.0,Ile-de-France,B,100,15.0,2
110000135500002,1100001355000,2,1389.0747527,1.4,2,2017,16.0,24884.711225,4.5,VT,Perso,Couple sans enfant,49,10,38.0,Ile-de-France,B,100,15.0,2
110000136400001,1100001364000,1,4010.7428876,1.2,1,2017,24.0,10995.297602,7.5,VT,Perso,Couple avec au moins un enfant,63,10,33.0,Ile-de-France,B,100,14.0,0
110000136500003,1100001365000,3,3911.5990747,1.2,1,2018,14.0,10000.0,7.0,Autres,Perso,Couple avec au moins un enfant,35,10,21.0,Ile-de-France,B,100,15.0,0
110000136500001,1100001365000,1,3911.5990747,2.0,4,2001,210.0,6954.6007815,5.5,VT,Perso,Couple avec au moins un enfant,35,10,21.0,Ile-de-France,B,100,15.0,0
110000136500002,1100001365000,2,3911.5990747,1.5,2,2014,58.0,10000.0,6.5,Autres,Perso,Couple avec au moins un enfant,35,10,21.0,Ile-de-France,B,100,15.0,0
110000141500003,1100001415000,3,1545.7973379,,2,2018,3.0,17859.736888,8.0,Autres,Perso,Couple avec au moins un enfant,45,10,37.0,Ile-de-France,B,100,43.0,0
110000141500001,1100001415000,1,1545.7973379,1.5,1,2014,42.0,5792.9445878,6.0,VT,Perso,Couple avec au moins un enfant,45,10,37.0,Ile-de-France,B,100,43.0,0
110000141500002,1100001415000,2,1545.7973379,4.2,3,2004,171.0,2524.2472376,9.0,VT,Perso,Couple avec au moins un enfant,45,10,37.0,Ile-de-France,B,100,43.0,0
110000141800002,1100001418000,2,1068.6947574,1.3,2,2009,104.0,2368.3443913,7.0,VT,Perso,Couple sans enfant,64,10,46.0,Ile-de-France,B,100,14.0,2
110000141800001,1100001418000,1,1068.6947574,,,.,,4000.0,6.0,Autres,Perso,Couple sans enfant,64,10,46.0,Ile-de-France,B,100,14.0,2
110000142600001,1100001426000,1,1601.1064702,2.0,1,2015,40.0,22404.669649,7.0,VT,Perso,Couple sans enfant,60,10,37.0,Ile-de-France,C,100,22.0,2
110000142600002,1100001426000,2,1601.1064702,1.4,1,2014,47.0,5747.6965391,5.7,VT,Perso,Couple sans enfant,60,10,37.0,Ile-de-France,C,100,22.0,2
110000143300001,1100001433000,1,3429.4065048,1.0,1,2014,54.0,8507.4305838,5.5,VT,Perso,Personne seule,67,4,54.0,Ile-de-France,B,100,24.0,1
110000143400002,1100001434000,2,2450.1575161,1.6,2,2011,82.0,10354.407223,5.8,VT,Perso,Couple avec au moins un enfant,44,10,35.0,Ile-de-France,B,100,24.0,0
110000143400003,1100001434000,3,2450.1575161,1.5,2,2015,42.0,35921.395846,6.6,VT,Pro,Couple avec au moins un enfant,44,10,35.0,Ile-de-France,B,100,24.0,0
110000143400001,1100001434000,1,2450.1575161,1.7,2,2018,4.0,11099.638982,6.3,VT,Perso,Couple avec au moins un enfant,44,10,35.0,Ile-de-France,B,100,24.0,0
110000143500002,1100001435000,2,1741.8036583,1.2,3,2004,167.0,4415.6317212,4.5,VT,Perso,Couple avec au moins un enfant,46,10,35.0,Ile-de-France,B,100,45.0,0
110000144400001,1100001444000,1,1934.1250054,1.2,1,2016,31.0,11027.819167,7.0,VT,Perso,Couple sans enfant,81,9,35.0,Ile-de-France,B,100,22.0,3
110000144600001,1100001446000,1,2391.4881858,2.0,2,2017,13.0,17506.125306,5.3,VT,Perso,Couple sans enfant,58,10,48.0,Ile-de-France,C,100,52.0,2
110000144600002,1100001446000,2,2391.4881858,1.6,2,2013,69.0,9558.2940252,4.5,VT,Perso,Couple sans enfant,58,10,48.0,Ile-de-France,C,100,52.0,2
110000145400001,1100001454000,1,3493.2297573,2.0,3,2005,161.0,10000.0,13.0,VT,Perso,Couple sans enfant,27,5,54.0,Ile-de-France,B,100,43.0,0
110000146500002,1100001465000,2,2263.3445257,1.1,3,2002,203.0,3718.4756376,8.0,VT,Perso,Couple avec au moins un enfant,65,8,38.0,Ile-de-France,B,100,14.0,1
110000146500001,1100001465000,1,2263.3445257,2.0,3,2001,212.0,11585.666585,10.0,VT,Perso,Couple avec au moins un enfant,65,8,38.0,Ile-de-France,B,100,14.0,1
110000152600001,1100001526000,1,1947.7280162,1.6,2,2013,65.0,21021.352859,7.0,VT,Perso,Couple avec au moins un enfant,44,9,37.0,Ile-de-France,C,100,15.0,0
110000152600002,1100001526000,2,1947.7280162,3.6,3,2003,186.0,1048.5,12.0,VT,Perso,Couple avec au moins un enfant,44,9,37.0,Ile-de-France,C,100,15.0,0
110000153300001,1100001533000,1,4898.4928395,1.5,2,2011,92.0,6280.8066697,4.0,VT,Perso,Couple sans enfant,28,10,37.0,Ile-de-France,B,100,14.0,0
110000153500001,1100001535000,1,1903.234653,2.0,2,2009,109.0,18167.434483,6.0,VT,Perso,Couple sans enfant,67,10,38.0,Ile-de-France,B,100,14.0,3
110000154500002,1100001545000,2,1531.9970036,1.6,3,1998,243.0,10006.461187,6.5,VT,Perso,Couple avec au moins un enfant,50,10,34.0,Ile-de-France,B,100,21.0,0
110000154500001,1100001545000,1,1531.9970036,1.2,1,2016,23.0,11027.819167,6.5,VT,Perso,Couple avec au moins un enfant,50,10,34.0,Ile-de-France,B,100,21.0,0
110000154600002,1100001546000,2,2733.9292004,1.1,1,2013,62.0,22007.595205,8.0,VT,Perso,Couple avec au moins un enfant,42,10,46.0,Ile-de-France,C,100,33.0,0
110000154600001,1100001546000,1,2733.9292004,1.4,1,2010,104.0,14567.586221,8.0,VT,Perso,Couple avec au moins un enfant,42,10,46.0,Ile-de-France,C,100,33.0,0
110000154700001,1100001547000,1,4066.479324,3.0,3,2007,140.0,2442.2818088,12.0,VT,Perso,Couple avec au moins un enfant,47,10,22.0,Ile-de-France,C,100,42.0,0
110000155500002,1100001555000,2,1246.4854386,1.1,1,2016,35.0,11024.623154,5.0,VT,Perso,Couple sans enfant,55,9,47.0,Ile-de-France,B,100,52.0,2
110000155500001,1100001555000,1,1246.4854386,1.6,3,2000,226.0,6289.4995954,8.0,VT,Perso,Couple sans enfant,55,9,47.0,Ile-de-France,B,100,52.0,2
110000156400001,1100001564000,1,2484.4350198,1.2,3,2000,225.0,1548.354904,8.0,VT,Perso,Personne seule,58,5,52.0,Ile-de-France,B,100,53.0,0
110000162400001,1100001624000,1,2304.8680296,1.6,2,2011,82.0,4919.3207283,8.0,VT,Perso,Couple avec au moins un enfant,46,6,52.0,Ile-de-France,B,100,43.0,0
110000162400002,1100001624000,2,2304.8680296,1.1,3,2002,189.0,2845.393477,7.0,VT,Perso,Couple avec au moins un enfant,46,6,52.0,Ile-de-France,B,100,43.0,0
110000162500001,1100001625000,1,1612.0377993,,,.,,6469.1734515,5.0,Autres,Perso,Couple avec au moins un enfant,63,10,37.0,Ile-de-France,B,100,16.0,0
110000163400001,1100001634000,1,4578.9439364,2.0,3,2010,103.0,20282.366901,6.9,VT,Perso,Couple avec au moins un enfant,49,10,45.0,Ile-de-France,B,100,43.0,0
110000163500001,1100001635000,1,1040.5359876,,3,2001,203.0,6421.0,8.5,VT,Perso,Couple sans enfant,65,10,22.0,Ile-de-France,B,100,13.0,4
110000163500003,1100001635000,3,1040.5359876,4.2,3,2004,175.0,6415.5963939,11.0,VT,Perso,Couple sans enfant,65,10,22.0,Ile-de-France,B,100,13.0,4
110000163500002,1100001635000,2,1040.5359876,2.0,3,1998,249.0,5418.9439469,13.0,VT,Perso,Couple sans enfant,65,10,22.0,Ile-de-France,B,100,13.0,4
110000163500004,1100001635000,4,1040.5359876,1.6,3,2010,99.0,7014.5902778,7.0,VT,Perso,Couple sans enfant,65,10,22.0,Ile-de-France,B,100,13.0,4
110000164400001,1100001644000,1,2716.2407635,1.6,2,2010,105.0,4438.7991272,5.0,VT,Perso,Personne seule,75,5,43.0,Ile-de-France,B,100,34.0,0
110000164600002,1100001646000,2,3236.2406786,1.2,1,2011,84.0,13923.421583,6.0,VT,Perso,Couple avec au moins un enfant,52,10,22.0,Ile-de-France,C,100,52.0,0
110000164600003,1100001646000,3,3236.2406786,,2,2014,54.0,35000.0,5.0,Autres,Perso,Couple avec au moins un enfant,52,10,22.0,Ile-de-France,C,100,52.0,0
110000164600001,1100001646000,1,3236.2406786,1.6,1,2016,33.0,11027.819167,7.0,VT,Perso,Couple avec au moins un enfant,52,10,22.0,Ile-de-France,C,100,52.0,0
110000165800001,1100001658000,1,2285.1331686,1.6,1,2015,38.0,4634.5029591,50.0,VT,Perso,Couple avec au moins un enfant,35,5,56.0,Ile-de-France,B,100,36.0,0
110000166700001,1100001667000,1,2026.5276394,1.8,3,1999,237.0,9998.5930365,7.5,VT,Perso,Couple sans enfant,73,10,31.0,Ile-de-France,C,100,15.0,1
110000174400001,1100001744000,1,3584.8576973,1.1,1,2011,89.0,7526.3986486,8.0,VT,Perso,Famille monoparentale,49,9,34.0,Ile-de-France,B,100,21.0,0
110000174500002,1100001745000,2,1283.9250206,1.2,1,2018,9.0,8653.126659,7.0,VT,Perso,Couple avec au moins un enfant,51,10,38.0,Ile-de-France,B,100,14.0,3
110000174500001,1100001745000,1,1283.9250206,1.2,1,2010,98.0,15401.668455,6.0,VT,Perso,Couple avec au moins un enfant,51,10,38.0,Ile-de-France,B,100,14.0,3
110000175400001,1100001754000,1,3806.2423671,1.2,1,2018,9.0,10983.4763,10.0,VT,Perso,Couple sans enfant,40,10,37.0,Ile-de-France,B,100,36.0,0
110000175500002,1100001755000,2,1345.7765972,1.9,3,2005,168.0,15341.823347,9.0,VT,Perso,Couple avec au moins un enfant,45,5,48.0,Ile-de-France,B,100,17.0,0
110000175500001,1100001755000,1,1345.7765972,0.0,5,1997,256.0,1281.2194364,7.0,VT,Perso,Couple avec au moins un enfant,45,5,48.0,Ile-de-France,B,100,17.0,0
110000175800001,1100001758000,1,1760.8679309,1.5,3,2007,141.0,11117.466422,6.0,VT,Perso,Couple avec au moins un enfant,53,1,63.0,Ile-de-France,B,100,45.0,0
110000175800002,1100001758000,2,1760.8679309,1.9,3,2006,148.0,6068.167811,7.0,VT,Perso,Couple avec au moins un enfant,53,1,63.0,Ile-de-France,B,100,45.0,0
110000176500003,1100001765000,3,1896.3577571,1.2,1,2012,87.0,4233.6953993,5.0,VT,Perso,Couple avec au moins un enfant,50,10,37.0,Ile-de-France,B,100,13.0,0
110000176500002,1100001765000,2,1896.3577571,1.6,1,2018,4.0,10983.4763,12.0,VT,Perso,Couple avec au moins un enfant,50,10,37.0,Ile-de-France,B,100,13.0,0
110000176500001,1100001765000,1,1896.3577571,2.0,2,2016,34.0,24937.817164,6.0,VT,Pro,Couple avec au moins un enfant,50,10,37.0,Ile-de-France,B,100,13.0,0
110000176800001,1100001768000,1,2404.0092358,1.7,3,2010,105.0,13860.124897,8.0,VT,Perso,Couple avec au moins un enfant,40,6,47.0,Ile-de-France,B,100,43.0,0
110000176800002,1100001768000,2,2404.0092358,0.0,4,2002,202.0,5047.5144026,8.0,VT,Perso,Couple avec au moins un enfant,40,6,47.0,Ile-de-France,B,100,43.0,0
110000182500001,1100001825000,1,1500.7616741,0.9,1,2017,11.0,11007.145983,6.2,VT,Perso,Couple sans enfant,56,10,43.0,Ile-de-France,B,100,34.0,5
110000184500001,1100001845000,1,2459.5498748,,1,2017,13.0,1500.0,5.0,Autres,Perso,Couple avec au moins un enfant,26,8,43.0,Ile-de-France,B,100,34.0,0
110000185500001,1100001855000,1,593.00453959,2.0,5,2000,218.0,14136.605726,6.0,VT,Perso,Couple avec au moins un enfant,33,10,,Ile-de-France,B,100,60.0,3
110000185500002,1100001855000,2,593.00453959,2.0,3,2009,113.0,21132.612036,5.0,VT,Perso,Couple avec au moins un enfant,33,10,,Ile-de-France,B,100,60.0,3
110000186500001,1100001865000,1,1591.0348681,1.2,1,2015,41.0,4779.2949564,8.0,VT,Perso,Couple sans enfant,76,9,47.0,Ile-de-France,B,100,14.0,3
110000186500002,1100001865000,2,1591.0348681,1.6,1,2015,49.0,10040.137967,6.5,VT,Perso,Couple sans enfant,76,9,47.0,Ile-de-France,B,100,14.0,3
110000191500001,1100001915000,1,1683.7215106,1.6,2,2014,47.0,9201.7653507,6.0,VT,Perso,Couple avec au moins un enfant,49,10,37.0,Ile-de-France,B,100,13.0,0
110000191500002,1100001915000,2,1683.7215106,2.0,2,2012,75.0,14508.433281,8.0,VT,Perso,Couple avec au moins un enfant,49,10,37.0,Ile-de-France,B,100,13.0,0
110000192400001,1100001924000,1,3520.3798419,1.6,1,2014,48.0,15000.0,8.0,VT,Perso,Couple avec au moins un enfant,41,10,38.0,Ile-de-France,B,100,15.0,0
110000192500001,1100001925000,1,1502.7795052,2.1,4,2001,207.0,1000.0,6.5,Autres,Perso,Couple avec au moins un enfant,49,9,33.0,Ile-de-France,B,100,17.0,0
110000193500001,1100001935000,1,2147.7352719,1.6,3,2011,93.0,10337.742338,7.0,VT,Perso,Couple avec au moins un enfant,38,8,34.0,Ile-de-France,B,100,11.0,0
110000194800001,1100001948000,1,2549.4011963,1.6,2,2013,63.0,32297.834626,5.0,VT,Perso,Couple sans enfant,31,9,42.0,Ile-de-France,B,100,17.0,0
110000201500001,1100002015000,1,1216.1575289,1.6,3,2000,216.0,1369.9149848,5.0,VT,Perso,Couple avec au moins un enfant,56,10,54.0,Ile-de-France,B,100,42.0,0
110000202400002,1100002024000,2,4208.8808812,2.2,3,2008,117.0,1304.1002884,8.0,VT,Perso,Personne seule,63,4,22.0,Ile-de-France,B,100,70.0,2
110000202400001,1100002024000,1,4208.8808812,1.6,2,2010,99.0,6651.924502,6.0,VT,Perso,Personne seule,63,4,22.0,Ile-de-France,B,100,70.0,2
110000202700001,1100002027000,1,1941.8295525,,,2003,180.0,300.0,8.0,Autres,Perso,Personne seule,60,5,46.0,Ile-de-France,C,100,42.0,2
110000203500001,1100002035000,1,1431.0791137,2.0,2,2016,23.0,24117.875355,5.5,VT,Perso,Couple sans enfant,58,10,37.0,Ile-de-France,B,100,21.0,2
110000204400001,1100002044000,1,4062.726102,1.2,1,2016,34.0,12249.420041,6.5,VT,Perso,Personne seule,40,8,38.0,Ile-de-France,B,100,14.0,0
110000204500001,1100002045000,1,1733.6971345,2.0,2,2017,19.0,17506.125306,7.5,VT,Perso,Couple avec au moins un enfant,42,10,37.0,Ile-de-France,B,100,24.0,0
110000205500001,1100002055000,1,1140.6895063,1.5,3,2009,109.0,6006.6112003,7.0,VT,Perso,Couple sans enfant,69,10,22.0,Ile-de-France,B,100,32.0,2
110000205500002,1100002055000,2,1140.6895063,3.0,3,2006,149.0,11912.552743,8.0,VT,Perso,Couple sans enfant,69,10,22.0,Ile-de-France,B,100,32.0,2
110000205700001,1100002057000,1,2383.3245452,,3,2002,202.0,8000.0,6.0,Autres,Perso,Couple avec au moins un enfant,56,9,37.0,Ile-de-France,C,100,24.0,1
110000206400001,1100002064000,1,4181.9470716,,,.,,9794.9029055,6.0,Autres,Perso,Personne seule,82,7,54.0,Ile-de-France,B,100,22.0,0
110000211400001,1100002114000,1,2610.9314128,2.0,3,2008,124.0,9511.4408987,8.5,VT,Perso,Menage complexe,54,8,52.0,Ile-de-France,B,100,53.0,1
110000213500001,1100002135000,1,2430.3372334,1.5,3,2010,95.0,14682.467927,5.4,VT,Perso,Personne seule,64,10,23.0,Ile-de-France,B,100,24.0,4
110000214500001,1100002145000,1,1128.0853804,1.6,2,2014,48.0,1396.1947309,8.0,VT,Perso,Couple avec au moins un enfant,50,7,64.0,Ile-de-France,B,100,60.0,2
110000215400001,1100002154000,1,3546.8854942,2.5,1,2017,16.0,12907.802153,8.0,VT,Pro,Couple sans enfant,59,10,38.0,Ile-de-France,B,100,13.0,3
110000216400001,1100002164000,1,3629.1613643,1.2,1,2017,23.0,10995.297602,7.0,VT,Perso,Couple avec au moins un enfant,51,8,54.0,Ile-de-France,B,100,52.0,0
110000216500002,1100002165000,2,1843.3688315,1.0,2,2009,120.0,1218.7210163,5.0,VT,Perso,Couple sans enfant,79,9,38.0,Ile-de-France,B,100,14.0,1
110000216500001,1100002165000,1,1843.3688315,2.0,1,2014,57.0,5458.8491138,7.0,VT,Perso,Couple sans enfant,79,9,38.0,Ile-de-France,B,100,14.0,1
110000216800001,1100002168000,1,1350.270188,0.0,3,2004,179.0,764.55772665,7.0,VT,Perso,Couple sans enfant,55,6,56.0,Ile-de-France,B,100,43.0,1
110000221500002,1100002215000,2,1630.2848718,,3,2003,182.0,5000.0,7.0,Autres,Perso,Couple sans enfant,60,10,38.0,Ile-de-France,B,100,11.0,2
110000221500001,1100002215000,1,1630.2848718,,1,2011,86.0,10000.0,7.0,Autres,Perso,Couple sans enfant,60,10,38.0,Ile-de-France,B,100,11.0,2
110000221800002,1100002218000,2,2330.7170532,2.0,2,2013,54.0,19714.501531,7.0,VT,Perso,Couple avec au moins un enfant,34,8,47.0,Ile-de-France,B,100,44.0,0
110000221800001,1100002218000,1,2330.7170532,3.0,3,2007,137.0,14096.490726,10.0,VT,Perso,Couple avec au moins un enfant,34,8,47.0,Ile-de-France,B,100,44.0,0
110000222400001,1100002224000,1,1939.268978,1.7,4,2004,163.0,3035.4886185,7.0,VT,Perso,Couple sans enfant,55,4,56.0,Ile-de-France,B,100,60.0,1
110000222700001,1100002227000,1,3825.1026614,,,.,,1500.0,11.0,Autres,Perso,Couple avec au moins un enfant,38,10,35.0,Ile-de-France,C,100,13.0,0
110000223400001,1100002234000,1,1867.1819392,1.6,1,2015,42.0,19152.23594,8.0,VT,Perso,Couple avec au moins un enfant,45,10,38.0,Ile-de-France,B,100,14.0,0
110000223500002,1100002235000,2,1539.9302589,1.1,1,2017,12.0,11007.145983,7.0,VT,Perso,Couple sans enfant,73,9,33.0,Ile-de-France,B,100,21.0,2
110000223800001,1100002238000,1,1565.4911002,2.3,3,2004,175.0,15818.329193,7.8,VT,Perso,Personne seule,51,1,42.0,Ile-de-France,B,100,35.0,0
110000224400001,1100002244000,1,2826.8525045,1.6,2,2011,90.0,4026.6922006,7.0,VT,Perso,Personne seule,61,6,46.0,Ile-de-France,B,100,52.0,0
110000224800001,1100002248000,1,2180.5993791,,3,2018,6.0,7910.2540092,5.0,VT,Perso,Famille monoparentale,40,6,52.0,Ile-de-France,B,100,53.0,1
110000225500002,1100002255000,2,1706.6040948,2.1,1,2015,44.0,17053.866777,6.0,VT,Perso,Couple sans enfant,75,9,22.0,Ile-de-France,B,100,13.0,3
110000225500001,1100002255000,1,1706.6040948,2.0,1,2018,9.0,10983.4763,8.0,VT,Perso,Couple sans enfant,75,9,22.0,Ile-de-France,B,100,13.0,3
110000226800001,1100002268000,1,1872.7351945,,2,2013,73.0,7000.0,5.0,Autres,Perso,Couple avec au moins un enfant,65,9,37.0,Ile-de-France,B,100,11.0,0
110000231400001,1100002314000,1,2683.3907896,1.8,1,2014,44.0,8826.5979606,6.0,VT,Perso,Couple avec au moins un enfant,58,8,63.0,Ile-de-France,B,100,52.0,1
110000231700001,1100002317000,1,2528.0795321,1.9,2,2017,11.0,11700.0,6.5,Autres,Pro,Personne seule,47,9,37.0,Ile-de-France,C,100,14.0,0
110000232400001,1100002324000,1,2045.3302864,1.6,2,2010,94.0,13570.07854,6.0,VT,Perso,Couple sans enfant,50,10,45.0,Ile-de-France,B,100,43.0,2
110000232500001,1100002325000,1,1607.265966,1.8,2,2015,36.0,10000.0,5.0,Autres,Pro,Couple avec au moins un enfant,58,10,34.0,Ile-de-France,B,100,11.0,0
110000232500002,1100002325000,2,1607.265966,2.0,2,2008,126.0,13545.318768,7.5,VT,Perso,Couple avec au moins un enfant,58,10,34.0,Ile-de-France,B,100,11.0,0
110000233700001,1100002337000,1,3796.768217,2.0,2,2013,58.0,12046.012483,6.0,VT,Perso,Couple avec au moins un enfant,42,7,62.0,Ile-de-France,C,100,71.0,0
110000235500002,1100002355000,2,2102.1352177,1.6,3,2002,195.0,4152.7028622,6.0,VT,Perso,Couple sans enfant,74,9,54.0,Ile-de-France,B,100,32.0,2
110000235500001,1100002355000,1,2102.1352177,1.6,2,2009,111.0,9446.0881811,10.0,VT,Perso,Couple sans enfant,74,9,54.0,Ile-de-France,B,100,32.0,2
110000236400001,1100002364000,1,1820.8948376,1.5,2,2015,40.0,15090.959611,7.0,VT,Pro,Couple avec au moins un enfant,48,10,38.0,Ile-de-France,B,100,15.0,0
110000236500001,1100002365000,1,3053.9406177,1.4,2,2012,77.0,5000.0,8.0,VT,Perso,Couple avec au moins un enfant,31,10,38.0,Ile-de-France,B,100,24.0,0
110000241400001,1100002414000,1,2698.8665322,1.7,2,2011,84.0,13840.076369,5.0,VT,Perso,Couple avec au moins un enfant,40,10,37.0,Ile-de-France,B,100,15.0,0
110000242400001,1100002424000,1,3822.7899407,1.5,2,2016,25.0,25059.734684,4.0,VT,Pro,Menage complexe,38,8,46.0,Ile-de-France,B,100,32.0,0
110000244300001,1100002443000,1,4239.6625896,1.2,1,2015,39.0,3384.1298616,7.0,VT,Perso,Personne seule,47,7,31.0,Ile-de-France,B,100,16.0,0
110000244500001,1100002445000,1,1188.8439357,1.6,3,2009,117.0,15287.203504,6.0,VT,Perso,Couple sans enfant,69,8,33.0,Ile-de-France,B,100,60.0,2
110000245700002,1100002457000,2,1991.9117032,1.7,1,2010,106.0,5404.3289463,6.0,VT,Perso,Couple avec au moins un enfant,61,10,37.0,Ile-de-France,C,100,15.0,5
110000245700001,1100002457000,1,1991.9117032,0.0,3,1997,259.0,6336.4305885,16.0,VT,Perso,Couple avec au moins un enfant,61,10,37.0,Ile-de-France,C,100,15.0,5
110000245800001,1100002458000,1,1689.4483328,5.0,3,2008,123.0,15000.0,7.0,Autres,Perso,Couple avec au moins un enfant,63,9,34.0,Ile-de-France,B,100,22.0,0
110000246400001,1100002464000,1,4389.8643594,0.9,1,2015,46.0,5398.9951221,6.0,VT,Perso,Couple avec au moins un enfant,40,10,37.0,Ile-de-France,B,100,21.0,0
110000246500001,1100002465000,1,1773.2549022,1.2,1,2010,105.0,5344.9205159,6.0,VT,Perso,Couple avec au moins un enfant,57,10,35.0,Ile-de-France,B,100,15.0,1
110000252400001,1100002524000,1,3437.4306529,1.6,3,1999,225.0,6065.2495121,7.0,VT,Perso,Famille monoparentale,50,4,52.0,Ile-de-France,B,100,60.0,0
110000253500002,1100002535000,2,1343.9469546,1.4,4,2004,171.0,6516.5339708,4.0,VT,Perso,Couple avec au moins un enfant,33,6,52.0,Ile-de-France,B,100,71.0,0
110000253500001,1100002535000,1,1343.9469546,0.0,3,2005,159.0,6213.0899609,6.0,VT,Perso,Couple avec au moins un enfant,33,6,52.0,Ile-de-France,B,100,71.0,0
110000254400001,1100002544000,1,2842.3251229,1.4,3,2007,142.0,6714.0921596,7.0,VT,Perso,Personne seule,51,5,43.0,Ile-de-France,B,100,21.0,0
110000256800001,1100002568000,1,1605.1387934,1.5,3,2005,159.0,3368.9485248,5.0,VT,Perso,Couple avec au moins un enfant,59,5,63.0,Ile-de-France,B,100,71.0,0
110000261500001,1100002615000,1,1552.3785313,1.1,2,2006,144.0,2929.726768,6.0,VT,Perso,Famille monoparentale,54,4,52.0,Ile-de-France,B,100,52.0,0
110000261500002,1100002615000,2,1552.3785313,,,.,,2064.8869261,6.0,Autres,Perso,Famille monoparentale,54,4,52.0,Ile-de-France,B,100,52.0,0
110000263300001,1100002633000,1,2037.6833835,1.2,2,2009,110.0,11721.920792,7.0,VT,Perso,Couple avec au moins un enfant,31,10,54.0,Ile-de-France,B,100,17.0,0
110000263400001,1100002634000,1,2343.620222,1.0,1,2013,60.0,11111.695652,7.0,VT,Perso,Couple avec au moins un enfant,48,8,37.0,Ile-de-France,B,100,32.0,0
110000263400002,1100002634000,2,2343.620222,0.0,3,2003,179.0,18113.239294,6.0,VT,Perso,Couple avec au moins un enfant,48,8,37.0,Ile-de-France,B,100,32.0,0
110000263500001,1100002635000,1,1157.9248086,1.4,3,2008,120.0,17051.814931,6.0,VT,Perso,Couple avec au moins un enfant,46,6,64.0,Ile-de-France,B,100,71.0,0
110000263500002,1100002635000,2,1157.9248086,1.6,2,2011,92.0,24959.787234,6.0,VT,Perso,Couple avec au moins un enfant,46,6,64.0,Ile-de-France,B,100,71.0,0
110000265400001,1100002654000,1,6215.8832798,2.9,4,2001,217.0,16384.908467,6.5,VT,Perso,Couple avec au moins un enfant,36,5,21.0,Ile-de-France,B,100,71.0,0
110000265400002,1100002654000,2,6215.8832798,0.0,4,2003,189.0,12039.475042,6.5,VT,Perso,Couple avec au moins un enfant,36,5,21.0,Ile-de-France,B,100,71.0,0
110000265500001,1100002655000,1,1205.2355171,1.5,2,2017,15.0,17651.534506,7.9,VT,Perso,Couple avec au moins un enfant,45,10,37.0,Ile-de-France,B,100,13.0,0
110000265500002,1100002655000,2,1205.2355171,1.5,2,2016,31.0,24937.817164,7.0,VT,Pro,Couple avec au moins un enfant,45,10,37.0,Ile-de-France,B,100,13.0,0
